时间,贴吧名,贴吧id,贴吧目录1,贴吧目录2,当日即时关注人数(网页获取),当日关注人数(api获取),当日即时主题贴数,当日即时贴子总数,当日即时精品贴总数,贴吧会员名,当日即时签到人数,当日即时签到排名,昨日关注人数,昨日签到人数,昨日签到排名,每周关注人数,每周签到人数,每周签到排名,每月关注人数,每月签到人数,每月签到排名
2020-04-16 01:49:04,vtb,4138714,其他,其他,2077,2071,213,6492,14,会员,42,1048,1984,464,1836,1309,400,1813,0,0,0
2020-04-16 02:51:36,vtb,4138714,其他,其他,2079,2071,214,6529,14,会员,86,1204,1984,464,1836,1309,400,1813,0,0,0
2020-04-16 03:54:04,vtb,4138714,其他,其他,2081,2071,214,6557,14,会员,103,1404,1984,464,1836,1309,400,1813,0,0,0
2020-04-16 04:56:34,vtb,4138714,其他,其他,2083,2071,214,6559,14,会员,111,1501,1984,464,1836,1309,400,1813,0,0,0
2020-04-16 05:59:03,vtb,4138714,其他,其他,2084,2071,214,6559,14,会员,119,1542,1984,464,1836,1309,400,1813,0,0,0
2020-04-16 07:01:25,vtb,4138714,其他,其他,2084,2071,214,6560,14,会员,124,1622,1984,464,1836,1309,400,1813,0,0,0
2020-04-16 08:04:06,vtb,4138714,其他,其他,2086,2071,214,6565,14,会员,138,1679,1984,464,1836,1309,400,1813,0,0,0
2020-04-16 09:06:40,vtb,4138714,其他,其他,2089,2071,214,6580,14,会员,171,1625,1984,464,1836,1309,400,1813,0,0,0
2020-04-16 10:09:08,vtb,4138714,其他,其他,2091,2071,214,6608,14,会员,217,1488,1984,464,1836,1309,400,1813,0,0,0
2020-04-16 11:11:50,vtb,4138714,其他,其他,2098,2071,214,6636,14,会员,249,1473,1984,464,1836,1309,400,1813,0,0,0
2020-04-16 12:14:18,vtb,4138714,其他,其他,2102,2071,213,6660,14,会员,274,1422,1984,464,1836,1309,400,1813,0,0,0
2020-04-16 13:16:45,vtb,4138714,其他,其他,2117,2071,214,6675,14,会员,304,1370,1984,464,1836,1309,400,1813,0,0,0
2020-04-16 14:19:08,vtb,4138714,其他,其他,2142,2071,213,6705,14,会员,336,1351,1984,464,1836,1309,400,1813,0,0,0
2020-04-16 15:22:02,vtb,4138714,其他,其他,2149,2071,214,6741,14,会员,352,1368,1984,464,1836,1309,400,1813,0,0,0
2020-04-16 16:24:47,vtb,4138714,其他,其他,2152,2071,214,6764,14,会员,368,1372,1984,464,1836,1309,400,1813,0,0,0
2020-04-16 17:27:28,vtb,4138714,其他,其他,2154,2071,214,6796,14,会员,377,1378,1984,464,1836,1309,400,1813,0,0,0
2020-04-16 18:30:02,vtb,4138714,其他,其他,2167,2071,215,6827,14,会员,394,1300,1984,464,1836,1309,400,1813,0,0,0
2020-04-16 19:32:26,vtb,4138714,其他,其他,2174,2071,217,6863,14,会员,412,1300,1984,464,1836,1309,400,1813,0,0,0
2020-04-16 20:34:58,vtb,4138714,其他,其他,2183,2071,216,6889,14,会员,427,1301,1984,464,1836,1309,400,1813,0,0,0
2020-04-16 21:37:43,vtb,4138714,其他,其他,2186,2071,216,6926,14,会员,437,1385,1984,464,1836,1309,400,1813,0,0,0
2020-04-16 22:40:32,vtb,4138714,其他,其他,2196,2071,215,6954,14,会员,451,1465,1984,464,1836,1309,400,1813,0,0,0
2020-04-16 23:43:23,vtb,4138714,其他,其他,2203,2071,217,7014,14,会员,466,1469,1984,464,1836,1309,400,1813,0,0,0
2020-04-17 00:46:07,vtb,4138714,其他,其他,2208,2071,216,7056,14,会员,477,1458,1984,464,1836,1309,400,1813,0,0,0
2020-04-17 01:48:37,vtb,4138714,其他,其他,2211,2208,217,7113,14,会员,57,936,2071,484,1456,1309,400,1813,0,0,0
2020-04-17 02:51:15,vtb,4138714,其他,其他,2216,2208,221,7230,14,会员,120,1507,2071,484,1456,1309,400,1813,0,0,0
2020-04-17 03:53:48,vtb,4138714,其他,其他,2220,2208,220,7295,14,会员,151,1590,2071,484,1456,1309,400,1813,0,0,0
2020-04-17 04:56:25,vtb,4138714,其他,其他,2224,2208,220,7304,14,会员,172,1617,2071,484,1456,1309,400,1813,0,0,0
2020-04-17 05:59:17,vtb,4138714,其他,其他,2226,2208,220,7305,14,会员,177,1641,2071,484,1456,1309,400,1813,0,0,0
2020-04-17 07:01:49,vtb,4138714,其他,其他,2228,2208,220,7319,14,会员,184,1674,2071,484,1456,1309,400,1813,0,0,0
2020-04-17 08:04:20,vtb,4138714,其他,其他,2230,2208,220,7325,14,会员,200,1649,2071,484,1456,1309,400,1813,0,0,0
2020-04-17 09:06:51,vtb,4138714,其他,其他,2231,2208,220,7336,14,会员,231,1608,2071,484,1456,1309,400,1813,0,0,0
2020-04-17 10:09:29,vtb,4138714,其他,其他,2234,2208,221,7359,14,会员,262,1625,2071,484,1456,1309,400,1813,0,0,0
2020-04-17 11:12:30,vtb,4138714,其他,其他,2237,2208,223,7384,14,会员,297,1632,2071,484,1456,1309,400,1813,0,0,0
2020-04-17 12:15:23,vtb,4138714,其他,其他,2243,2208,223,7402,14,会员,320,1651,2071,484,1456,1309,400,1813,0,0,0
2020-04-17 13:17:52,vtb,4138714,其他,其他,2248,2208,224,7427,14,会员,336,1662,2071,484,1456,1309,400,1813,0,0,0
2020-04-17 14:20:13,vtb,4138714,其他,其他,2248,2208,226,7455,14,会员,353,1664,2071,484,1456,1309,400,1813,0,0,0
2020-04-17 15:22:58,vtb,4138714,其他,其他,2248,2208,225,7485,14,会员,357,1681,2071,484,1456,1309,400,1813,0,0,0
2020-04-17 16:25:33,vtb,4138714,其他,其他,2250,2208,227,7511,14,会员,364,1688,2071,484,1456,1309,400,1813,0,0,0
2020-04-17 17:27:57,vtb,4138714,其他,其他,2254,2208,228,7527,14,会员,381,1690,2071,484,1456,1309,400,1813,0,0,0
2020-04-17 18:30:29,vtb,4138714,其他,其他,2258,2208,228,7544,14,会员,388,1717,2071,484,1456,1309,400,1813,0,0,0
2020-04-17 19:32:58,vtb,4138714,其他,其他,2259,2208,228,7567,14,会员,394,1748,2071,484,1456,1309,400,1813,0,0,0
2020-04-17 20:35:32,vtb,4138714,其他,其他,2260,2208,229,7630,14,会员,398,1826,2071,484,1456,1309,400,1813,0,0,0
2020-04-17 21:37:54,vtb,4138714,其他,其他,2262,2208,230,7691,14,会员,401,1903,2071,484,1456,1309,400,1813,0,0,0
2020-04-17 22:40:55,vtb,4138714,其他,其他,2266,2208,231,7737,14,会员,412,1871,2071,484,1456,1309,400,1813,0,0,0
2020-04-17 23:43:43,vtb,4138714,其他,其他,2272,2208,231,7765,14,会员,421,1836,2071,484,1456,1309,400,1813,0,0,0
2020-04-18 00:46:21,vtb,4138714,其他,其他,2274,2208,231,7799,14,会员,432,1890,2071,484,1456,1309,400,1813,0,0,0
2020-04-18 01:48:46,vtb,4138714,其他,其他,2276,2274,233,7844,14,会员,42,1232,2208,437,1899,1309,400,1813,0,0,0
2020-04-18 02:51:04,vtb,4138714,其他,其他,2277,2274,235,7865,14,会员,84,1123,2208,437,1899,1309,400,1813,0,0,0
2020-04-18 03:53:34,vtb,4138714,其他,其他,2278,2274,234,7870,14,会员,102,1249,2208,437,1899,1309,400,1813,0,0,0
2020-04-18 04:55:55,vtb,4138714,其他,其他,2279,2274,234,7872,14,会员,113,1282,2208,437,1899,1309,400,1813,0,0,0
2020-04-18 05:58:33,vtb,4138714,其他,其他,2280,2274,234,7873,14,会员,126,1305,2208,437,1899,1309,400,1813,0,0,0
2020-04-18 07:01:16,vtb,4138714,其他,其他,2282,2274,234,7874,14,会员,135,1385,2208,437,1899,1309,400,1813,0,0,0
2020-04-18 08:03:50,vtb,4138714,其他,其他,2282,2274,234,7876,14,会员,160,1396,2208,437,1899,1309,400,1813,0,0,0
2020-04-18 09:06:26,vtb,4138714,其他,其他,2283,2274,234,7883,14,会员,192,1360,2208,437,1899,1309,400,1813,0,0,0
2020-04-18 10:09:08,vtb,4138714,其他,其他,2284,2274,233,7887,14,会员,221,1355,2208,437,1899,1309,400,1813,0,0,0
2020-04-18 11:11:53,vtb,4138714,其他,其他,2286,2274,233,7892,14,会员,250,1379,2208,437,1899,1309,400,1813,0,0,0
2020-04-18 12:14:46,vtb,4138714,其他,其他,2288,2274,232,7906,14,会员,271,1401,2208,437,1899,1309,400,1813,0,0,0
2020-04-18 13:17:24,vtb,4138714,其他,其他,2291,2274,233,7934,14,会员,290,1445,2208,437,1899,1309,400,1813,0,0,0
2020-04-18 14:20:35,vtb,4138714,其他,其他,2292,2274,233,7943,14,会员,300,1485,2208,437,1899,1309,400,1813,0,0,0
2020-04-18 15:23:12,vtb,4138714,其他,其他,2303,2274,233,7959,14,会员,325,1500,2208,437,1899,1309,400,1813,0,0,0
2020-04-18 16:25:57,vtb,4138714,其他,其他,2309,2274,233,7974,14,会员,341,1441,2208,437,1899,1309,400,1813,0,0,0
2020-04-19 08:23:14,vtb,4138714,其他,其他,2358,2343,247,8368,14,会员,199,1507,2274,455,1814,1309,400,1813,0,0,0
2020-04-19 09:25:48,vtb,4138714,其他,其他,2358,2343,247,8374,14,会员,226,1471,2274,455,1814,1309,400,1813,0,0,0
2020-04-19 10:28:16,vtb,4138714,其他,其他,2359,2343,248,8383,14,会员,256,1481,2274,455,1814,1309,400,1813,0,0,0
2020-04-19 11:30:56,vtb,4138714,其他,其他,2361,2343,250,8400,14,会员,284,1488,2274,455,1814,1309,400,1813,0,0,0
2020-04-19 12:33:34,vtb,4138714,其他,其他,2366,2343,249,8409,14,会员,315,1499,2274,455,1814,1309,400,1813,0,0,0
2020-04-19 13:36:24,vtb,4138714,其他,其他,2367,2343,250,8433,14,会员,338,1541,2274,455,1814,1309,400,1813,0,0,0
2020-04-19 14:39:03,vtb,4138714,其他,其他,2368,2343,250,8448,14,会员,355,1530,2274,455,1814,1309,400,1813,0,0,0
2020-04-19 15:41:37,vtb,4138714,其他,其他,2372,2343,250,8456,14,会员,369,1481,2274,455,1814,1309,400,1813,0,0,0
2020-04-19 16:44:34,vtb,4138714,其他,其他,2374,2343,251,8467,14,会员,382,1476,2274,455,1814,1309,400,1813,0,0,0
2020-04-19 17:46:56,vtb,4138714,其他,其他,2374,2343,251,8477,14,会员,389,1486,2274,455,1814,1309,400,1813,0,0,0
2020-04-19 18:49:21,vtb,4138714,其他,其他,2375,2343,252,8499,14,会员,409,1481,2274,455,1814,1309,400,1813,0,0,0
2020-04-19 19:52:04,vtb,4138714,其他,其他,2376,2343,251,8502,14,会员,422,1483,2274,455,1814,1309,400,1813,0,0,0
2020-04-19 20:54:30,vtb,4138714,其他,其他,2378,2343,250,8512,14,会员,426,1506,2274,455,1814,1309,400,1813,0,0,0
2020-04-19 21:57:19,vtb,4138714,其他,其他,2381,2343,250,8527,14,会员,435,1575,2274,455,1814,1309,400,1813,0,0,0
2020-04-19 23:00:13,vtb,4138714,其他,其他,2384,2343,250,8548,14,会员,445,1664,2274,455,1814,1309,400,1813,0,0,0
2020-04-20 00:03:06,vtb,4138714,其他,其他,2386,2343,250,8567,14,会员,457,1704,2274,455,1814,1309,400,1813,0,0,0
2020-04-20 01:06:02,vtb,4138714,其他,其他,2390,2389,250,8587,14,会员,9,427,2343,473,1766,1852,451,1808,0,0,0
2020-04-20 02:08:24,vtb,4138714,其他,其他,2393,2389,251,8618,14,会员,60,1452,2343,473,1766,1852,451,1808,0,0,0
2020-04-20 03:10:59,vtb,4138714,其他,其他,2395,2389,252,8630,14,会员,101,1341,2343,473,1766,1852,451,1808,0,0,0
2020-04-20 04:13:40,vtb,4138714,其他,其他,2396,2389,252,8644,14,会员,113,1744,2343,473,1766,1852,451,1808,0,0,0
2020-04-20 05:16:17,vtb,4138714,其他,其他,2397,2389,252,8649,14,会员,127,1878,2343,473,1766,1852,451,1808,0,0,0
2020-04-20 06:18:57,vtb,4138714,其他,其他,2398,2389,252,8651,14,会员,135,1955,2343,473,1766,1852,451,1808,0,0,0
2020-04-20 07:21:28,vtb,4138714,其他,其他,2398,2389,252,8652,14,会员,146,2047,2343,473,1766,1852,451,1808,0,0,0
2020-04-20 08:23:59,vtb,4138714,其他,其他,2401,2389,252,8653,14,会员,173,2021,2343,473,1766,1852,451,1808,0,0,0
2020-04-20 09:26:25,vtb,4138714,其他,其他,2401,2389,252,8654,14,会员,215,1968,2343,473,1766,1852,451,1808,0,0,0
2020-04-20 10:29:01,vtb,4138714,其他,其他,2404,2389,254,8661,14,会员,246,1981,2343,473,1766,1852,451,1808,0,0,0
2020-04-20 11:31:51,vtb,4138714,其他,其他,2406,2389,254,8671,14,会员,271,2024,2343,473,1766,1852,451,1808,0,0,0
2020-04-20 12:34:24,vtb,4138714,其他,其他,2407,2389,254,8681,14,会员,292,2085,2343,473,1766,1852,451,1808,0,0,0
2020-04-20 13:37:08,vtb,4138714,其他,其他,2407,2389,254,8688,14,会员,307,2271,2343,473,1766,1852,451,1808,0,0,0
2020-04-20 14:39:34,vtb,4138714,其他,其他,2409,2389,253,8694,14,会员,323,2282,2343,473,1766,1852,451,1808,0,0,0
2020-04-20 15:42:16,vtb,4138714,其他,其他,2408,2389,253,8694,14,会员,336,2296,2343,473,1766,1852,451,1808,0,0,0
2020-04-20 16:45:04,vtb,4138714,其他,其他,2413,2389,253,8697,14,会员,349,2296,2343,473,1766,1852,451,1808,0,0,0
2020-04-20 17:47:55,vtb,4138714,其他,其他,2412,2389,255,8713,14,会员,355,2282,2343,473,1766,1852,451,1808,0,0,0
2020-04-20 18:50:43,vtb,4138714,其他,其他,2412,2389,255,8746,14,会员,361,2283,2343,473,1766,1852,451,1808,0,0,0
2020-04-20 19:53:38,vtb,4138714,其他,其他,2415,2389,255,8752,14,会员,377,2256,2343,473,1766,1852,451,1808,0,0,0
2020-04-20 20:56:03,vtb,4138714,其他,其他,2415,2389,254,8758,14,会员,390,2288,2343,473,1766,1852,451,1808,0,0,0
2020-04-20 21:58:39,vtb,4138714,其他,其他,2418,2389,255,8768,14,会员,406,2294,2343,473,1766,1852,451,1808,0,0,0
2020-04-20 23:01:28,vtb,4138714,其他,其他,2421,2389,256,8793,14,会员,417,2253,2343,473,1766,1852,451,1808,0,0,0
2020-04-21 00:03:58,vtb,4138714,其他,其他,2425,2389,256,8816,14,会员,426,2250,2343,473,1766,1852,451,1808,0,0,0
2020-04-21 01:06:20,vtb,4138714,其他,其他,2427,2426,258,8846,14,会员,11,236,2389,439,2218,1852,451,1808,0,0,0
2020-04-21 02:08:49,vtb,4138714,其他,其他,2428,2426,258,8873,14,会员,59,1555,2389,439,2218,1852,451,1808,0,0,0
2020-04-21 03:11:26,vtb,4138714,其他,其他,2432,2426,257,8873,14,会员,105,1560,2389,439,2218,1852,451,1808,0,0,0
2020-04-21 04:13:55,vtb,4138714,其他,其他,2432,2426,257,8874,14,会员,121,1645,2389,439,2218,1852,451,1808,0,0,0
2020-04-21 05:16:27,vtb,4138714,其他,其他,2432,2426,257,8876,14,会员,127,1952,2389,439,2218,1852,451,1808,0,0,0
2020-04-21 06:19:11,vtb,4138714,其他,其他,2432,2426,257,8876,14,会员,131,2149,2389,439,2218,1852,451,1808,0,0,0
2020-04-21 07:21:31,vtb,4138714,其他,其他,2433,2426,257,8879,14,会员,143,2201,2389,439,2218,1852,451,1808,0,0,0
2020-04-21 08:24:02,vtb,4138714,其他,其他,2433,2426,257,8882,14,会员,167,2206,2389,439,2218,1852,451,1808,0,0,0
2020-04-21 09:27:02,vtb,4138714,其他,其他,2433,2426,257,8883,14,会员,205,2170,2389,439,2218,1852,451,1808,0,0,0
2020-04-21 10:29:54,vtb,4138714,其他,其他,2434,2426,258,8887,14,会员,245,2178,2389,439,2218,1852,451,1808,0,0,0
2020-04-21 18:06:20,vtb,4138714,其他,其他,2452,2426,259,8963,14,会员,351,2444,2389,439,2218,1852,451,1808,0,0,0
2020-04-21 19:13:50,vtb,4138714,其他,其他,2452,2426,259,8968,14,会员,352,2524,2389,439,2218,1852,451,1808,0,0,0
2020-04-21 20:21:22,vtb,4138714,其他,其他,2452,2426,259,8987,14,会员,360,2476,2389,439,2218,1852,451,1808,0,0,0
2020-04-21 21:30:43,vtb,4138714,其他,其他,2456,2426,260,9003,14,会员,367,2464,2389,439,2218,1852,451,1808,0,0,0
2020-04-21 22:40:24,vtb,4138714,其他,其他,2459,2426,260,9024,14,会员,380,2465,2389,439,2218,1852,451,1808,0,0,0
2020-04-21 23:47:10,vtb,4138714,其他,其他,2462,2426,261,9041,14,会员,389,2456,2389,439,2218,1852,451,1808,0,0,0
2020-04-22 00:55:07,vtb,4138714,其他,其他,2469,2426,261,9059,14,会员,411,2431,2389,439,2218,1852,451,1808,0,0,0
2020-04-22 02:01:17,vtb,4138714,其他,其他,2474,2469,260,9072,14,会员,49,1322,2426,414,2426,1852,451,1808,0,0,0
2020-04-22 03:06:32,vtb,4138714,其他,其他,2473,2469,260,9080,14,会员,99,1331,2426,414,2426,1852,451,1808,0,0,0
2020-04-22 04:11:23,vtb,4138714,其他,其他,2474,2469,260,9081,14,会员,117,1524,2426,414,2426,1852,451,1808,0,0,0
2020-04-22 05:16:12,vtb,4138714,其他,其他,2475,2469,260,9082,14,会员,126,1670,2426,414,2426,1852,451,1808,0,0,0
2020-04-22 06:20:56,vtb,4138714,其他,其他,2478,2469,260,9083,14,会员,132,1750,2426,414,2426,1852,451,1808,0,0,0
2020-04-22 07:25:34,vtb,4138714,其他,其他,2478,2469,260,9084,14,会员,146,1856,2426,414,2426,1852,451,1808,0,0,0
2020-04-22 08:31:25,vtb,4138714,其他,其他,2479,2469,260,9085,14,会员,173,1912,2426,414,2426,1852,451,1808,0,0,0
2020-04-22 09:36:59,vtb,4138714,其他,其他,2479,2469,261,9094,14,会员,214,1895,2426,414,2426,1852,451,1808,0,0,0
2020-04-22 10:44:10,vtb,4138714,其他,其他,2479,2469,261,9096,14,会员,249,1898,2426,414,2426,1852,451,1808,0,0,0
2020-04-22 11:51:08,vtb,4138714,其他,其他,2480,2469,260,9103,13,会员,280,1919,2426,414,2426,1852,451,1808,0,0,0
2020-04-22 12:57:13,vtb,4138714,其他,其他,2483,2469,261,9117,13,会员,297,1970,2426,414,2426,1852,451,1808,0,0,0
2020-04-22 14:07:00,vtb,4138714,其他,其他,2484,2469,262,9125,13,会员,314,1982,2426,414,2426,1852,451,1808,0,0,0
2020-04-22 15:14:15,vtb,4138714,其他,其他,2486,2469,262,9133,13,会员,325,2008,2426,414,2426,1852,451,1808,0,0,0
2020-04-22 17:25:10,vtb,4138714,其他,其他,2486,2469,263,9155,13,会员,343,2325,2426,414,2426,1852,451,1808,0,0,0
2020-04-22 17:31:47,vtb,4138714,其他,其他,2486,2469,263,9155,13,会员,345,2328,2426,414,2426,1852,451,1808,0,0,0
2020-04-22 17:44:08,vtb,4138714,其他,其他,2487,2469,263,9155,13,会员,346,2338,2426,414,2426,1852,451,1808,0,0,0
2020-04-22 18:51:19,vtb,4138714,其他,其他,2490,2469,263,9160,13,会员,357,2332,2426,414,2426,1852,451,1808,0,0,0
2020-04-22 19:57:57,vtb,4138714,其他,其他,2491,2469,263,9172,13,会员,366,2298,2426,414,2426,1852,451,1808,0,0,0
2020-04-22 21:07:08,vtb,4138714,其他,其他,2492,2469,263,9175,13,会员,378,2288,2426,414,2426,1852,451,1808,0,0,0
2020-04-22 22:20:02,vtb,4138714,其他,其他,2492,2469,264,9181,13,会员,391,2288,2426,414,2426,1852,451,1808,0,0,0
2020-04-22 23:30:28,vtb,4138714,其他,其他,2493,2469,264,9196,13,会员,408,2329,2426,414,2426,1852,451,1808,0,0,0
2020-04-23 00:39:18,vtb,4138714,其他,其他,2494,2469,265,9212,13,会员,416,2365,2426,414,2426,1852,451,1808,0,0,0
2020-04-23 01:45:15,vtb,4138714,其他,其他,2495,2494,267,9231,13,会员,29,1390,2469,423,2361,1852,451,1808,0,0,0
2020-04-23 02:51:32,vtb,4138714,其他,其他,2496,2494,267,9235,13,会员,77,1607,2469,423,2361,1852,451,1808,0,0,0
2020-04-23 03:58:00,vtb,4138714,其他,其他,2499,2494,267,9235,13,会员,105,1711,2469,423,2361,1852,451,1808,0,0,0
2020-04-23 05:03:28,vtb,4138714,其他,其他,2499,2494,267,9236,13,会员,112,2098,2469,423,2361,1852,451,1808,0,0,0
2020-04-23 06:10:15,vtb,4138714,其他,其他,2499,2494,267,9236,13,会员,117,2236,2469,423,2361,1852,451,1808,0,0,0
2020-04-23 07:15:41,vtb,4138714,其他,其他,2499,2494,267,9237,13,会员,127,2294,2469,423,2361,1852,451,1808,0,0,0
2020-04-23 08:22:36,vtb,4138714,其他,其他,2499,2494,267,9238,13,会员,157,2299,2469,423,2361,1852,451,1808,0,0,0
2020-04-23 09:30:04,vtb,4138714,其他,其他,2499,2494,268,9242,13,会员,194,2266,2469,423,2361,1852,451,1808,0,0,0
2020-04-23 10:36:58,vtb,4138714,其他,其他,2499,2494,268,9251,13,会员,223,2270,2469,423,2361,1852,451,1808,0,0,0
2020-04-23 11:43:35,vtb,4138714,其他,其他,2499,2494,269,9276,13,会员,248,2312,2469,423,2361,1852,451,1808,0,0,0
2020-04-23 12:50:28,vtb,4138714,其他,其他,2500,2494,270,9294,13,会员,273,2334,2469,423,2361,1852,451,1808,0,0,0
2020-04-23 13:57:24,vtb,4138714,其他,其他,2502,2494,270,9299,13,会员,293,2453,2469,423,2361,1852,451,1808,0,0,0
2020-04-23 15:06:05,vtb,4138714,其他,其他,2502,2494,272,9307,13,会员,310,2489,2469,423,2361,1852,451,1808,0,0,0
2020-04-23 16:16:48,vtb,4138714,其他,其他,2503,2494,272,9313,13,会员,324,2488,2469,423,2361,1852,451,1808,0,0,0
2020-04-23 17:24:47,vtb,4138714,其他,其他,2505,2494,272,9317,13,会员,333,2543,2469,423,2361,1852,451,1808,0,0,0
2020-04-23 18:35:05,vtb,4138714,其他,其他,2506,2494,272,9330,13,会员,339,2552,2469,423,2361,1852,451,1808,0,0,0
2020-04-23 19:05:58,vtb,4138714,其他,其他,2506,2494,272,9357,13,会员,341,2559,2469,423,2361,1852,451,1808,0,0,0
2020-04-23 19:13:42,vtb,4138714,其他,其他,2506,2494,272,9358,13,会员,342,2560,2469,423,2361,1852,451,1808,0,0,0
2020-04-23 19:22:04,vtb,4138714,其他,其他,2506,2494,272,9358,13,会员,342,2564,2469,423,2361,1852,451,1808,0,0,0
2020-04-23 19:31:17,vtb,4138714,其他,其他,2506,2494,272,9362,13,会员,342,2567,2469,423,2361,1852,451,1808,0,0,0
2020-04-23 20:37:26,vtb,4138714,其他,其他,2513,2494,270,9371,14,会员,356,2525,2469,423,2361,1852,451,1808,0,0,0
2020-04-23 21:43:03,vtb,4138714,其他,其他,2519,2494,271,9386,14,会员,373,2445,2469,423,2361,1852,451,1808,0,0,0
2020-04-23 22:52:35,vtb,4138714,其他,其他,2519,2494,271,9391,14,会员,381,2433,2469,423,2361,1852,451,1808,0,0,0
2020-04-24 00:09:56,vtb,4138714,其他,其他,2520,2494,272,9402,14,会员,401,2400,2469,423,2361,1852,451,1808,0,0,0
2020-04-24 01:15:30,vtb,4138714,其他,其他,2523,2522,272,9417,14,会员,14,963,2494,412,2388,1852,451,1808,0,0,0
2020-04-24 02:21:28,vtb,4138714,其他,其他,2522,2522,272,9429,14,会员,64,1741,2494,412,2388,1852,451,1808,0,0,0
2020-04-24 03:26:58,vtb,4138714,其他,其他,2524,2522,272,9439,14,会员,88,1856,2494,412,2388,1852,451,1808,0,0,0
2020-04-24 04:31:06,vtb,4138714,其他,其他,2524,2522,272,9441,14,会员,105,1834,2494,412,2388,1852,451,1808,0,0,0
2020-04-24 05:35:41,vtb,4138714,其他,其他,2525,2522,272,9443,14,会员,118,2161,2494,412,2388,1852,451,1808,0,0,0
2020-04-24 06:39:59,vtb,4138714,其他,其他,2526,2522,273,9445,15,会员,125,2294,2494,412,2388,1852,451,1808,0,0,0
2020-04-24 07:44:08,vtb,4138714,其他,其他,2526,2522,273,9447,15,会员,142,2345,2494,412,2388,1852,451,1808,0,0,0
2020-04-24 08:49:06,vtb,4138714,其他,其他,2526,2522,273,9449,15,会员,179,2304,2494,412,2388,1852,451,1808,0,0,0
2020-04-24 09:53:58,vtb,4138714,其他,其他,2527,2522,275,9451,15,会员,204,2333,2494,412,2388,1852,451,1808,0,0,0
2020-04-24 10:59:26,vtb,4138714,其他,其他,2529,2522,276,9454,15,会员,236,2327,2494,412,2388,1852,451,1808,0,0,0
2020-04-24 12:07:10,vtb,4138714,其他,其他,2530,2522,276,9456,15,会员,259,2349,2494,412,2388,1852,451,1808,0,0,0
2020-04-24 13:22:15,vtb,4138714,其他,其他,2533,2522,277,9464,15,会员,272,2415,2494,412,2388,1852,451,1808,0,0,0
2020-04-24 14:37:19,vtb,4138714,其他,其他,2534,2522,276,9465,15,会员,284,2468,2494,412,2388,1852,451,1808,0,0,0
2020-04-24 15:44:20,vtb,4138714,其他,其他,2537,2522,276,9469,15,会员,298,2517,2494,412,2388,1852,451,1808,0,0,0
2020-04-24 16:53:53,vtb,4138714,其他,其他,2537,2522,276,9472,15,会员,306,2549,2494,412,2388,1852,451,1808,0,0,0
2020-04-24 18:03:34,vtb,4138714,其他,其他,2541,2522,276,9477,15,会员,322,2576,2494,412,2388,1852,451,1808,0,0,0
2020-04-24 19:09:54,vtb,4138714,其他,其他,2542,2522,277,9488,15,会员,333,2628,2494,412,2388,1852,451,1808,0,0,0
2020-04-24 20:15:58,vtb,4138714,其他,其他,2544,2522,277,9495,15,会员,344,2643,2494,412,2388,1852,451,1808,0,0,0
2020-04-24 21:23:12,vtb,4138714,其他,其他,2545,2522,277,9499,15,会员,354,2619,2494,412,2388,1852,451,1808,0,0,0
2020-04-24 22:30:00,vtb,4138714,其他,其他,2545,2522,278,9506,15,会员,363,2564,2494,412,2388,1852,451,1808,0,0,0
2020-04-24 23:40:08,vtb,4138714,其他,其他,2547,2522,278,9516,15,会员,374,2530,2494,412,2388,1852,451,1808,0,0,0
2020-04-25 00:52:20,vtb,4138714,其他,其他,2549,2522,278,9524,15,会员,390,2504,2494,412,2388,1852,451,1808,0,0,0
2020-04-25 01:59:09,vtb,4138714,其他,其他,2550,2549,278,9532,15,会员,38,1262,2522,393,2504,1852,451,1808,0,0,0
2020-04-25 03:04:17,vtb,4138714,其他,其他,2551,2549,278,9537,15,会员,83,1348,2522,393,2504,1852,451,1808,0,0,0
2020-04-25 04:09:18,vtb,4138714,其他,其他,2551,2549,278,9543,15,会员,111,1771,2522,393,2504,1852,451,1808,0,0,0
2020-04-25 05:14:18,vtb,4138714,其他,其他,2551,2549,278,9543,15,会员,121,2026,2522,393,2504,1852,451,1808,0,0,0
2020-04-25 06:19:11,vtb,4138714,其他,其他,2551,2549,278,9543,15,会员,129,2208,2522,393,2504,1852,451,1808,0,0,0
2020-04-25 07:24:30,vtb,4138714,其他,其他,2551,2549,278,9543,15,会员,138,2304,2522,393,2504,1852,451,1808,0,0,0
2020-04-26 02:40:10,vtb,4138714,其他,其他,2564,2563,280,9640,15,会员,66,1518,2549,383,2530,1852,451,1808,0,0,0
2020-04-26 03:45:41,vtb,4138714,其他,其他,2564,2563,280,9656,15,会员,91,1764,2549,383,2530,1852,451,1808,0,0,0
2020-04-26 04:50:14,vtb,4138714,其他,其他,2564,2563,280,9666,15,会员,104,1935,2549,383,2530,1852,451,1808,0,0,0
2020-04-26 05:54:34,vtb,4138714,其他,其他,2564,2563,280,9666,15,会员,116,2039,2549,383,2530,1852,451,1808,0,0,0
2020-04-26 06:58:49,vtb,4138714,其他,其他,2565,2563,282,9669,15,会员,124,2237,2549,383,2530,1852,451,1808,0,0,0
2020-04-26 08:03:44,vtb,4138714,其他,其他,2565,2563,282,9670,15,会员,139,2314,2549,383,2530,1852,451,1808,0,0,0
